CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
789,43,10,140886.46830897176,2,1,1,138093.77697131853,0,1,0
737,34,3,157934.16009339687,3,1,0,89086.89196333704,0,1,0
687,34,10,173099.18202987945,2,1,0,34206.56584316392,0,1,0
314,77,8,19941.796319931123,2,1,0,93303.94591815237,1,0,0
605,77,6,242732.89362821545,2,1,0,59479.86447719244,1,0,1
782,29,5,155219.92540617302,2,0,0,69967.48174611709,1,0,0
501,74,0,242098.79709699316,1,0,0,118966.46230684982,1,0,0
484,41,4,164293.60253497487,4,0,0,98835.60534880705,1,0,0
476,58,10,112064.02714253527,4,1,0,145519.6249302441,1,0,1
774,77,3,147401.28299944638,2,0,1,151674.10540948983,1,0,0
562,88,4,215670.8512504741,3,1,0,119824.45941173598,1,0,0
300,68,10,84792.71617743517,4,0,1,142259.6037387161,1,0,0
367,41,8,248679.61483973885,2,1,1,55359.67096322591,0,1,0
303,32,2,121148.35142949146,4,1,1,40305.68213602784,1,0,0
300,38,3,248621.62054532047,3,0,1,73285.98409082647,0,1,0
302,67,7,228996.7198332484,2,0,0,72343.11849439352,1,0,1
774,32,2,199592.1086681112,3,0,0,116462.02733227912,1,0,0
351,56,2,121533.82785367359,4,1,1,139246.76887496817,0,1,0
647,38,8,152605.73752172326,1,0,0,68594.70461036469,0,1,0
387,32,4,217887.6472136847,3,1,1,85220.4900853424,1,0,0
636,76,9,141454.50848482217,2,0,1,43644.19687495539,1,0,0
360,81,0,191929.2899000077,2,1,0,83656.3221978522,0,1,1
300,59,6,205571.3532617585,3,1,0,57873.131686754015,1,0,1
431,63,6,133404.76387385806,1,0,1,79719.19963230629,0,1,0
785,42,5,139424.3547719539,4,0,0,64625.14378043747,0,1,0
790,46,5,51437.02647768942,4,0,1,135134.8395218748,0,1,0
420,49,2,63632.18620384189,4,1,1,30528.14939986736,0,1,0
658,61,2,235285.22763049512,4,1,1,74032.07402727072,1,0,0
627,83,9,218485.69929246273,4,0,0,156000.6332635159,1,0,1
437,44,10,2631.865220429643,2,0,0,118269.05059158112,1,0,1
479,39,8,226040.77235689622,2,0,1,130381.74006326812,1,0,0
368,52,0,6561.070252568545,3,1,1,141783.5892102377,0,1,0
405,83,6,119152.90476500535,3,1,0,77039.731710262,1,0,0
714,44,10,17532.508788834697,4,0,1,38572.80063266076,0,1,0
353,37,9,251894.01599886394,4,0,0,83389.69431955474,1,0,0
751,55,6,252803.00650909622,4,1,1,114851.83744497976,1,0,0
424,84,7,158826.44491132046,1,1,1,78202.90542317418,0,1,0
670,45,5,101973.27681411873,3,0,0,88280.62646069999,1,0,0
383,78,7,133118.11505059066,2,0,0,137315.51790585095,0,1,1
640,45,0,198197.82332529812,4,0,0,34710.82621487409,0,1,0
750,72,0,58030.16952724777,3,1,0,73513.73337455474,0,1,0
300,59,8,114847.84771640165,1,0,0,93493.69362448773,0,1,0
304,41,3,191689.85946580206,1,1,0,68894.31453269662,0,1,1
768,83,2,102802.0442376531,4,0,0,87957.81544388647,0,1,1
300,43,5,8319.095744101072,2,0,0,82229.36422963373,1,0,1
777,77,9,131922.54895433114,3,0,1,150108.1625986005,0,1,0
622,85,8,191726.90226028214,2,0,0,94105.93104150923,1,0,0
733,45,9,253972.26638798564,4,0,1,91921.85454226076,1,0,0
477,43,10,9631.999831311186,4,0,0,63083.45245841837,1,0,0
556,44,3,140379.35655925408,1,1,1,36021.96725153158,0,1,0
706,34,8,116984.05215612896,1,1,1,68932.15358186873,0,1,1
409,39,4,63036.68521564439,3,0,0,33537.06340148039,1,0,1
580,61,6,165818.30721228177,4,1,1,137480.6524796111,1,0,0
474,37,2,42541.84814250335,4,1,0,56557.396330616335,1,0,0
753,32,2,73804.83950186172,3,1,0,148455.1587631342,0,1,1
705,48,2,203256.92144553232,2,1,1,145158.68600747915,1,0,0
300,30,7,119707.0524066443,1,0,1,116410.46391046072,0,1,0
463,46,5,258354.36819917,4,0,0,142130.67857584835,1,0,1
308,72,8,100479.79347868645,4,0,0,144128.9545681671,1,0,0
444,71,8,120447.87718605627,2,0,0,130925.0298227157,0,1,0
738,62,7,78067.01814301885,2,0,1,96030.6312555399,1,0,0
406,33,0,61436.33760967181,2,1,0,153506.0418572074,0,1,0
475,41,5,239793.16691065245,1,1,0,136306.33790577622,1,0,0
661,31,3,194694.92643347004,3,0,0,46508.05115119154,1,0,0
454,72,3,86684.65837236747,4,0,0,84588.07786406705,1,0,0
328,78,2,182040.5573078884,1,0,0,100159.85429931356,0,1,0
373,45,8,251103.77511350578,2,0,0,98823.88585498279,0,1,0
720,56,1,19252.47105961762,4,1,0,79339.52310604023,1,0,0
467,62,0,68771.14513642342,4,1,0,99113.23270177875,1,0,0
765,79,9,52150.422790700366,1,1,0,42088.965695524064,1,0,1
353,65,2,226143.62254754663,2,1,0,115180.21670636177,0,1,0
642,43,3,46589.485683394174,2,0,1,94706.48527770439,0,1,0
683,47,3,80099.75895731266,3,0,0,132394.8869685444,1,0,0
580,51,5,141403.80106480804,2,0,1,120140.400277136,1,0,0
392,62,0,161484.53245260692,1,1,1,44660.07318974164,1,0,0
789,71,0,210127.77825849052,3,0,0,75592.24106717239,1,0,0
527,78,1,105904.04410401497,3,0,1,125712.07133537142,1,0,0
482,46,3,138903.62789001214,3,0,1,73795.20504620744,0,1,0
778,83,6,251020.13951149338,3,1,0,103697.13430155595,0,1,0
339,31,5,77314.05152728563,3,0,0,154965.04103285895,1,0,1
741,60,10,64504.49490298446,1,1,1,40389.67866157576,1,0,0
448,29,8,184755.78974885543,4,1,0,54737.59674172671,1,0,0
611,40,6,200495.4305121227,2,1,0,92479.22221018339,1,0,0
690,89,4,107842.51482688017,4,0,1,125996.34858526124,0,1,0
300,85,5,55374.518737691564,4,0,0,72914.4739553633,0,1,0
300,88,9,202519.89051096202,2,0,0,45269.99279972704,1,0,1
643,72,8,174328.1527725499,2,1,1,71050.85802176694,1,0,1
756,57,0,227819.22833286223,4,1,0,113776.23226493108,1,0,0
550,61,10,219524.88072505157,2,0,0,133031.21255092608,1,0,0
588,57,8,53350.747971100674,3,1,1,157011.67586724623,1,0,0
516,78,5,216408.1868230569,2,1,0,128974.94078381952,0,1,1
710,81,3,45545.172690914966,2,0,1,93993.62652641437,1,0,1
705,51,4,224563.01498225544,3,0,0,68040.2172628257,1,0,0
609,75,0,200283.44284849637,3,1,0,150577.12986703153,1,0,0
317,71,6,148163.87931342365,3,0,0,99447.34212351005,1,0,0
661,60,7,166977.63571071601,2,0,0,119543.16899508292,0,1,0
740,68,10,27060.610427437136,3,1,0,91417.24646428,0,1,0
300,76,4,10370.147186446326,3,1,1,61473.918133668776,0,1,0
351,37,1,85968.15285081624,1,1,1,101101.9981360224,0,1,1
465,45,7,213565.5109684694,1,0,1,139187.54548982347,1,0,0
687,46,9,121104.2490267929,2,0,0,79831.72062915031,1,0,0
408,34,6,58082.4478138338,3,1,0,116934.44536746168,1,0,0
738,84,9,216982.71397785208,2,1,0,35506.30005399762,1,0,0
491,46,8,59443.08724873296,1,0,1,151749.8850521078,0,1,0
300,51,3,212028.36804264487,1,1,0,156091.1001834583,1,0,0
610,42,10,117774.67803871854,3,0,0,80218.29848549675,0,1,1
708,68,8,120508.67068949327,2,1,0,94789.90875249275,0,1,0
497,69,3,70907.09856314296,1,0,1,50875.75124954914,1,0,0
671,50,2,234045.24543383165,4,0,0,55505.57314243486,1,0,1
300,79,10,23084.171680474865,3,0,1,108268.92104922589,1,0,0
371,79,2,37545.638338916375,2,0,0,111510.58031227352,0,1,1
526,31,9,165330.03974401404,4,1,0,74408.9011701433,1,0,1
702,65,1,221029.96909665054,3,1,0,78623.66443824733,0,1,0
639,31,9,24817.32504815918,3,0,0,95809.7088397145,0,1,1
543,32,2,190775.58484831816,1,0,1,152173.01324529632,1,0,0
695,68,7,193052.99861626647,2,0,1,49455.36242573442,1,0,0
459,71,10,151195.90984288134,1,1,0,101698.61546482316,1,0,0
551,50,7,126549.2925241124,4,1,0,37564.19850097931,1,0,0
472,67,1,83482.81741995898,4,1,0,89585.38272588782,1,0,0
300,80,10,91380.06603249328,4,1,1,81637.5868234105,1,0,0
767,64,1,175352.7028280224,4,0,1,51345.87039328314,1,0,0
342,88,1,16974.69571561668,4,1,0,51319.42037741661,1,0,0
769,38,9,152083.09676160268,2,0,0,88512.53174117836,1,0,0
677,82,6,72470.37003774024,2,1,0,46457.33772144349,1,0,0
742,38,5,121317.53710542509,3,1,1,68321.18904317822,0,1,0
484,40,10,145334.7007970516,3,1,0,39258.38581507185,1,0,0
410,41,0,230271.42934492612,2,1,0,68648.18411548052,1,0,0
580,87,1,150559.47096641225,3,1,1,99380.01999031963,0,1,1
582,35,0,59061.48862614494,1,0,1,126703.23062461225,1,0,1
300,52,10,20659.457824818026,2,0,1,137952.89220388007,0,1,0
772,89,6,163016.98389365262,1,0,0,73919.5244515799,1,0,0
741,45,5,141712.58305129615,4,1,0,152043.5952666392,1,0,0
521,78,1,174667.45310977614,4,1,0,61281.22234515894,0,1,0
501,71,1,119443.11057570763,3,0,1,40474.92685761703,1,0,0
339,71,1,214532.72030658726,2,1,0,150251.2565485756,1,0,0
695,45,7,239246.71738204465,4,1,1,100175.37318076512,1,0,0
581,37,6,10401.149778143046,3,0,1,75679.30937375163,0,1,0
388,34,0,193462.49940241146,1,1,0,146754.411346854,1,0,0
606,87,3,9141.741634178961,2,1,0,130846.94943275038,1,0,0
523,77,10,115725.13858686162,3,0,0,138217.68314066916,1,0,1
300,71,3,120016.83636054321,4,1,0,68004.64841493865,1,0,0
560,41,6,181016.78335650786,1,1,0,143553.07980919,1,0,0
403,42,1,91624.85753224621,1,0,1,114470.42280563385,1,0,1
639,43,3,213434.34796273685,3,0,0,125942.06136184112,1,0,0
509,29,0,89144.65506592422,2,1,1,70614.88298714641,0,1,0
374,57,10,89054.65096878674,3,0,1,61852.01700350948,1,0,0
603,57,10,57917.773591248224,4,1,0,83063.59730686445,1,0,0
522,45,3,177805.93943790204,2,1,0,104777.65466745663,1,0,0
494,58,10,19912.679128435553,4,1,0,116578.298547856,0,1,0
699,71,0,94394.32233003956,1,1,0,94735.39173137216,0,1,1
496,75,1,69391.59399888632,1,0,0,120852.34989467848,0,1,1
769,40,1,59627.26512636796,4,0,0,122083.10450899974,0,1,0
390,47,9,15855.662465224721,4,0,0,116589.6874790467,1,0,0
611,76,2,49499.61008844986,1,0,0,62641.500830213,0,1,0
300,77,7,116023.54665166239,3,1,1,88022.70356784464,1,0,0
727,62,10,130972.77836951271,3,0,1,129547.2675201238,0,1,0
601,50,5,70071.21518534629,3,1,0,145304.9878598332,0,1,0
744,69,5,169063.31220130742,4,1,1,95152.2466778339,1,0,0
676,60,8,87306.2677908134,4,1,0,158282.796163034,0,1,0
300,65,7,95483.91794490122,1,1,0,52712.64520530815,1,0,1
436,62,1,203482.32687148792,2,1,1,59169.2838691175,0,1,0
342,78,5,143511.34757047458,3,0,1,89897.66987204464,1,0,0
335,63,0,247825.46131044635,3,1,0,96136.27521256145,1,0,0
300,88,8,93418.31232893594,3,0,0,85182.02453853947,1,0,1
386,47,3,215238.52895854492,1,1,1,85951.60860983479,0,1,0
670,82,3,191967.75931001888,2,1,0,93342.58108266073,1,0,1
323,30,8,231449.12113489272,2,1,0,71621.6296446762,1,0,0
797,35,2,248765.75696000108,2,1,0,47022.60450748795,1,0,0
761,67,4,1995.8946999734642,3,1,0,154294.12688525545,1,0,1
405,86,0,22957.414445554186,4,0,0,133348.30067511686,0,1,0
504,59,5,175328.09351915223,3,1,0,135937.40676068602,1,0,1
420,56,2,101451.96352111762,2,0,0,77444.6571026456,0,1,0
419,34,0,212972.5264531141,1,0,0,82504.96023922872,0,1,1
571,29,9,3114.755713178525,2,0,0,151659.6239870219,1,0,0
705,48,5,209814.12477907192,3,0,0,156478.74205659342,0,1,1
404,33,9,35162.91955894958,4,0,0,152540.71240663412,0,1,0
598,55,1,75464.75143028327,2,1,0,113538.02366808108,0,1,0
700,75,7,251960.33206779617,4,1,1,61553.07177070045,1,0,0
422,69,10,13415.509522523713,2,1,0,108646.5355087211,1,0,0
300,63,1,90750.55923769523,4,1,0,106581.25851164432,1,0,1
514,59,3,21977.481667311684,4,0,0,148070.5708386693,0,1,0
687,72,2,221937.14556347573,2,1,1,70516.91824063307,1,0,0
496,69,8,182784.19185973,1,1,0,56088.39091366066,1,0,0
795,80,1,208087.72083208963,3,1,1,64554.91089807667,1,0,0
748,73,2,137092.67305811294,3,0,0,61608.85558863489,0,1,0
378,36,6,93007.20511458252,2,0,1,114289.97447005464,1,0,0
576,38,3,591.1410973327769,4,0,0,135616.28808194026,1,0,0
653,50,5,72261.10113115769,3,0,1,77854.72150984695,0,1,0
608,77,2,133783.9221591898,4,0,0,52933.68097706242,0,1,0
300,38,0,172734.1294837817,1,1,0,74601.91015680607,0,1,0
523,76,10,59523.72957927676,2,0,1,101052.58837063062,1,0,0
365,29,5,36114.220034914906,1,1,0,116383.1849133405,0,1,1
340,30,3,52419.864127766574,4,1,0,101473.82676274296,1,0,0
331,38,1,92059.77343969121,4,1,1,63374.93792313077,0,1,0
573,77,6,38578.355712383825,2,0,1,149342.44150990958,1,0,0
363,86,9,40772.50694948904,4,1,1,86915.63859518591,0,1,0
307,62,4,11375.442001756386,2,1,1,89666.09657311023,1,0,0
403,85,5,222748.55053215774,2,0,0,155760.07930418756,1,0,1
653,42,5,57137.24225579303,1,1,1,142887.76855776177,0,1,0
515,70,8,213694.63415593468,3,0,0,134814.99226537754,1,0,1
564,38,1,113960.44039568203,3,0,1,53749.83209719628,0,1,0
300,58,5,164433.8318255384,4,0,0,138951.35012982108,1,0,0
354,55,8,19682.555401130783,3,1,1,89190.1233605713,1,0,0
442,89,3,151730.92968284804,4,1,1,57221.19162024646,0,1,1
650,55,10,75398.80482505845,3,1,0,158814.65558307164,0,1,1
527,59,5,24754.587819310887,1,0,0,52367.053842679496,0,1,0
603,52,6,236140.44900363724,3,1,0,149851.89137666524,1,0,0
505,47,0,156943.2910108676,4,1,0,30068.709411362517,1,0,1
348,55,4,62843.98308344493,4,0,0,86929.34777690205,1,0,0
531,52,3,109108.48278782582,3,1,0,33886.47841424889,0,1,0
652,38,9,92794.03486072339,2,1,0,148618.7784213798,0,1,0
358,46,1,182150.71312303358,1,0,0,46365.57422684405,1,0,0
448,55,1,157932.62576714845,2,0,1,117502.80160556456,0,1,0
552,28,1,5143.365776090572,3,1,0,112058.64878665157,1,0,1
576,86,6,51435.0172972151,2,1,0,131278.89312670135,0,1,1
403,32,10,124313.27278262403,3,0,0,127094.09388748638,0,1,0
654,37,10,115826.30598598556,4,0,0,34218.35155938456,1,0,0
711,69,3,134335.46930531794,2,0,0,80492.08150361813,1,0,1
381,73,5,185850.81665964183,1,1,0,71927.99861000327,1,0,1
333,61,6,177322.33960953902,2,0,1,156475.08426557647,0,1,0
648,63,8,96931.48975691777,4,1,0,130736.1162555656,0,1,0
358,29,10,228171.22326403475,4,0,0,122034.76958288164,1,0,0
470,45,1,16362.468316614872,4,1,0,87480.85027337549,1,0,0
617,40,9,151972.57272904887,2,0,1,145825.88324928418,1,0,0
396,78,8,246918.22806807773,4,0,0,32186.554969983867,0,1,1
361,32,10,142761.17383458352,4,1,1,59697.03024590194,1,0,0
743,47,4,118327.63821134256,2,0,1,120351.66401234834,1,0,0
754,29,5,34818.573061070354,2,0,1,96090.42068209958,1,0,0
724,38,5,210649.16477061895,3,1,0,99394.94582892739,1,0,0
520,89,10,97186.67141063714,2,1,0,84124.84212711017,1,0,0
670,57,2,182323.9364660189,4,0,1,51639.57650192313,1,0,0
616,59,10,51362.18890583483,1,0,0,51608.79275230386,1,0,1
529,59,10,10884.432762358758,4,1,0,68282.5587029071,1,0,0
532,85,9,79421.53765728016,4,1,1,90880.25343965387,1,0,0
300,77,6,73167.60397879162,4,1,0,137136.35839875133,1,0,0
438,89,6,227103.56591709136,2,1,0,88088.16281473995,1,0,0
413,65,7,224815.18243203603,1,0,1,146713.3917228261,0,1,0
785,82,4,138812.49787635898,4,0,0,45667.17137884476,0,1,0
785,55,1,4939.72584877034,2,0,1,65330.48700270937,0,1,0
300,37,2,59364.412359323775,3,1,0,39168.08929347056,0,1,1
539,49,8,166143.27449549263,1,1,1,96303.32358132952,0,1,0
682,82,5,26366.184371895564,1,0,0,41704.198375026564,0,1,0
720,44,7,182161.78882705627,2,1,1,133438.93883559786,0,1,0
430,49,7,3110.1883692733036,3,1,0,35169.28190390767,1,0,0
497,70,4,177459.56159601032,4,0,0,91801.14535728889,0,1,0
528,46,0,219580.20314343867,3,0,0,84679.88623041814,0,1,0
503,44,5,121996.6071079902,1,1,0,56290.271402383405,1,0,0
430,51,6,215561.05742860975,2,0,1,106290.991286469,1,0,0
758,63,8,203197.2106434061,3,0,0,80192.78443090482,1,0,0
575,59,1,174568.97904359602,4,1,0,55735.68543425602,1,0,0
606,85,1,115738.81316343675,3,1,0,137453.16360280657,1,0,0
640,83,9,70695.0515443884,3,1,0,115890.41385318828,1,0,0
334,85,0,223824.63016390585,2,1,1,31579.870570634237,1,0,0
566,73,4,168633.4987123666,2,0,0,95242.40874383149,1,0,1
461,86,1,207484.37716514984,1,1,1,65269.87148829956,1,0,0
764,79,2,143511.4012095119,2,1,0,148964.59423591843,1,0,0
633,63,1,44685.27296842042,3,0,1,124325.51050918413,1,0,0
591,55,10,254653.86427351943,4,0,0,109509.91060445944,0,1,0
300,41,3,47512.075378985726,1,0,0,41577.030551929594,1,0,1
760,85,10,236922.79026647485,2,1,1,150983.9689145741,1,0,0
669,63,2,54116.047971693246,3,1,0,48746.16177043544,1,0,0
418,33,8,97174.85485407332,3,0,0,88597.06325971207,1,0,0
592,89,9,114421.69557973092,1,1,1,118535.4042448362,1,0,0
555,36,1,239557.75727731775,1,0,0,94319.97159149901,1,0,0
791,48,6,230931.62843739652,2,1,0,144721.10467070533,1,0,0
786,39,10,214037.45426763335,2,0,0,138594.3640727176,0,1,0
361,88,2,97935.53834889091,4,0,0,47597.820472793086,1,0,1
660,85,9,1168.244175519242,1,0,1,110292.71382377233,0,1,0
455,57,7,177211.66322795502,1,0,0,36786.40953745034,0,1,0
434,58,3,106847.996960953,3,0,0,123675.07579466204,1,0,0
631,67,3,196835.13013773327,4,0,1,125682.719636229,0,1,0
745,83,8,206661.53198172306,2,1,0,74783.84945366574,1,0,1
628,31,10,114328.08475853028,4,1,0,132257.19625744974,0,1,0
300,58,2,194506.6669824066,4,0,1,114851.3186197329,0,1,0
777,54,6,218383.69293511615,3,1,1,95526.59466314976,1,0,0
753,85,0,241403.79421639,1,1,1,89185.43203991538,0,1,0
300,84,6,151438.38644724252,1,1,0,44188.26563547236,1,0,0
462,52,9,202404.4799555695,1,1,0,99043.51731117486,1,0,1
559,32,10,128586.86625450826,2,0,0,50292.9937442798,1,0,0
521,33,1,10832.38011179014,1,1,0,115283.96014578198,1,0,0
451,32,5,40357.571227787674,4,1,0,107312.81561199708,1,0,0
300,78,8,33338.37240231423,4,1,1,67769.01530839673,1,0,0
692,54,5,44659.05343002451,1,0,0,62109.88035736255,1,0,0
411,35,2,2655.314899339243,4,0,1,91888.12389748261,0,1,0
503,36,0,223263.7740489397,2,1,0,96623.42882753698,1,0,0
770,42,3,145638.82318674325,1,1,0,133730.29110374965,1,0,0
729,63,3,99619.00078292961,2,1,1,69514.5400083873,1,0,0
300,84,7,106542.50661001354,1,1,0,82444.94258778178,1,0,1
754,68,9,120471.28436690608,2,1,0,74628.39418282587,1,0,0
685,34,9,19209.71010909407,2,0,0,81235.18450512554,1,0,0
360,59,6,71413.00701077926,2,0,0,103722.58937355602,1,0,0
402,35,9,221422.87364394206,4,1,0,102471.24609844052,0,1,1
351,74,6,193355.56141563598,2,1,0,76974.50353044242,0,1,1
440,78,6,146485.43994601603,3,1,0,108316.5869406792,1,0,1
330,42,1,124983.0360141904,2,0,0,110085.80869630948,1,0,0
738,64,8,67333.02809763384,2,0,0,98496.71812679169,0,1,1
337,46,5,122526.2921082474,2,1,1,88807.02194838585,0,1,0
443,66,1,155442.37177737185,2,0,0,40131.75999791784,0,1,1
353,33,0,185285.86737221095,1,1,0,100364.84617864236,1,0,0
345,86,10,43326.44881560419,4,0,0,122650.9987632953,1,0,0
672,46,0,211408.66980240212,4,0,0,57992.5288144097,1,0,1
447,84,0,89910.93202879386,4,0,0,131118.57158209366,0,1,0
300,55,3,130847.10165549241,1,0,0,106235.93709837616,0,1,1
656,44,3,158055.12231504646,2,0,1,60877.72460216264,0,1,0
627,69,8,126904.74061746863,2,0,0,51183.665415294505,0,1,1
416,46,0,148708.79508007094,4,1,0,61902.18866884337,1,0,1
758,58,2,28996.100817546518,3,1,0,128681.19273807482,1,0,0
562,38,2,112360.41832824514,2,1,1,62566.54367534723,0,1,0
667,42,7,72921.54244341886,2,1,0,118819.08341799052,0,1,0
726,37,1,22366.80001058625,2,1,0,100956.14811308206,0,1,0
322,70,5,49828.798664318514,1,1,1,101089.92269435091,1,0,0
390,50,10,156635.5872711392,2,1,0,140837.9118295153,0,1,0
511,30,3,51138.46468937709,4,1,1,143714.52577516998,0,1,0
589,89,9,47076.64263096427,2,1,0,99798.16358005416,0,1,1
557,30,5,143735.91242052545,4,0,1,38487.77432300545,1,0,0
494,45,4,235222.65174381615,3,1,0,50954.002780939874,1,0,1
764,52,8,205060.14116635572,1,1,1,153326.76913163182,1,0,0
586,70,8,235323.1687351611,3,0,1,47509.39955787041,0,1,0
325,47,0,151574.85259709397,2,1,0,138595.730542723,1,0,0
424,85,2,106581.68571923787,3,1,0,100252.88471658468,1,0,0
358,56,0,189706.7550409053,2,0,0,44821.60045624943,0,1,0
432,49,5,67954.64732748923,4,0,1,149535.4818064322,0,1,0
441,77,2,20294.029081404966,2,0,0,150653.6476119535,1,0,1
314,84,0,89599.84611009526,1,1,0,109996.995972216,0,1,0
723,42,5,77801.54134662452,3,1,0,80551.80578041813,1,0,0
349,66,4,175640.121232457,2,1,0,108974.8410255058,1,0,0
793,37,7,143354.29649107176,4,1,0,111608.81760388213,1,0,1
377,48,1,35948.37585450424,3,1,1,110877.97378920452,0,1,0
701,82,7,236211.08674032218,1,1,0,125343.07958193644,1,0,0
618,89,4,154268.1245312491,2,1,0,38728.77876357839,1,0,0
300,79,7,118997.89861018199,1,1,0,43328.90189434067,0,1,1
668,56,9,243670.68105084993,4,1,0,66761.21034638505,1,0,0
737,59,3,25298.480687454216,3,1,0,75459.9857801056,0,1,0
327,37,3,205294.16391632662,3,0,0,112943.96173280446,0,1,1
519,40,9,94813.03148720243,3,1,0,52343.75731280229,1,0,0
564,74,3,180801.3352402326,4,0,0,100333.80342189696,0,1,1
417,50,10,241988.6111883964,2,1,0,54094.138447801626,0,1,1
588,77,5,134605.4009262085,2,0,0,76213.21925749605,0,1,0
442,50,3,5886.0940914743105,2,1,0,151614.87580575698,1,0,1
702,58,8,7500.539844807868,1,1,0,146440.92023806245,1,0,0
532,31,8,85945.81296219789,4,0,0,153903.5109796254,0,1,0
585,79,2,203231.1370427161,3,0,0,106884.52990192643,1,0,1
639,76,6,74947.94919913152,4,0,0,95169.0277036484,0,1,1
774,87,4,86961.83623041661,4,0,1,140358.92744099197,1,0,0
489,30,8,203959.78543136787,4,0,0,40356.434095208235,1,0,0
732,48,1,30209.185219013023,3,0,0,157198.4280344821,1,0,1
707,80,2,220171.37011035025,3,1,1,90108.4060455575,1,0,0
338,29,9,69106.0540440677,1,1,0,117852.2253885924,1,0,1
344,31,4,13317.998467516136,4,0,0,124701.0890723621,0,1,0
701,28,4,30509.10366495921,2,1,1,111749.1801448032,1,0,0
677,42,9,247664.27055209412,1,1,0,145898.27071201173,0,1,0
400,84,6,117344.22831140581,3,0,1,67460.96751290924,1,0,1
763,60,7,66673.9075595991,3,1,0,99200.06259191279,0,1,1
625,33,7,135530.44704659077,1,1,0,85939.69286297564,0,1,1
300,34,0,177410.12988238808,2,0,1,121536.747169363,0,1,0
562,46,0,82887.58609145803,4,0,0,81364.97244245818,0,1,0
768,71,2,188570.51282186626,4,1,1,146071.83086989415,1,0,0
455,28,0,65585.53323587253,2,1,0,93755.91764130324,1,0,1
624,66,0,29207.680331450545,4,0,1,99681.05389728579,1,0,0
700,46,9,142924.13729596464,3,0,1,94141.12482002669,1,0,0
428,72,7,39290.85573247388,1,1,0,110942.70558915114,1,0,0
459,53,0,244526.0684617764,2,1,0,96352.19701359267,0,1,0
749,71,8,116.74731428120033,1,0,0,151864.3528247163,0,1,1
713,39,1,196480.9859913021,4,0,1,47045.9130394852,0,1,0
373,49,8,72663.03302879682,4,1,1,31745.55535275977,0,1,0
362,40,6,219982.58406081542,3,0,0,97832.22301425744,0,1,0
300,55,8,15639.229772497565,3,0,1,129402.0058160711,0,1,0
375,41,2,247780.15555788862,4,1,1,114265.4512880314,0,1,0
